timestamp,client_id,buffer_size_bytes,max_buffer_size_bytes,buffer_overflows,packets_total,packets_complete,packets_fragmented,fragmentation_rate,streams_active,streams_max_concurrent,throughput_mbps,avg_processing_time_ms,avg_buffer_wait_ms
2025-08-05T18:23:26.720679,client_134025785730608,0,21023,0,94740,8406,86334,0.911,5,5,0.318,0.02,0.02
2025-08-05T18:23:31.735605,client_134025785730608,7308,21023,0,96195,8531,87664,0.911,5,5,0.3196,0.02,0.02
2025-08-05T18:23:36.750139,client_134025785730608,1218,21023,0,97542,8657,88885,0.911,5,5,0.2707,0.02,0.02
2025-08-05T18:23:41.765990,client_134025785730608,0,21023,0,98851,8783,90068,0.911,5,5,0.2905,0.02,0.02
2025-08-05T18:23:46.782148,client_134025785730608,0,21023,0,100164,8908,91256,0.911,5,5,0.2837,0.02,0.02
2025-08-05T18:23:51.798518,client_134025785730608,0,21023,0,101471,9033,92438,0.911,5,5,0.2993,0.02,0.02
2025-08-05T18:23:56.815578,client_134025785730608,0,21023,0,102823,9158,93665,0.911,5,5,0.2944,0.02,0.02
2025-08-05T18:24:01.831651,client_134025785730608,0,21023,0,104201,9283,94918,0.911,5,5,0.3001,0.02,0.02
2025-08-05T18:24:06.845656,client_134025785730608,0,21023,0,105733,9409,96324,0.911,5,5,0.331,0.02,0.02
2025-08-05T18:24:11.860056,client_134025785730608,1179,21023,0,107116,9532,97584,0.911,5,5,0.302,0.02,0.02
2025-08-05T18:24:16.872731,client_134025785730608,0,23786,0,108474,9658,98816,0.911,5,5,0.3218,0.02,0.02
2025-08-05T18:24:21.889455,client_134025785730608,0,24000,0,110185,9782,100403,0.911,5,5,0.3797,0.02,0.02
2025-08-05T18:24:26.906829,client_134025785730608,0,24000,0,111410,9908,101502,0.911,5,5,0.2398,0.02,0.02
2025-08-05T18:24:31.923695,client_134025785730608,7308,24000,0,112664,10032,102632,0.911,5,5,0.2647,0.02,0.02
2025-08-05T18:24:36.941279,client_134025785730608,0,24000,0,113817,10157,103660,0.911,5,5,0.2518,0.02,0.02
2025-08-05T18:24:41.956388,client_134025785730608,0,24000,0,114913,10282,104631,0.911,5,5,0.2354,0.02,0.02
2025-08-05T18:24:46.971225,client_134025785730608,0,24000,0,116090,10408,105682,0.91,5,5,0.2798,0.02,0.02
2025-08-05T18:24:51.987795,client_134025785730608,0,24000,0,117315,10534,106781,0.91,5,5,0.2765,0.02,0.02
2025-08-05T18:24:57.004228,client_134025785730608,0,24000,0,118624,10658,107966,0.91,5,5,0.2786,0.02,0.02
2025-08-05T18:25:02.017020,client_134025785730608,0,24000,0,119939,10783,109156,0.91,5,5,0.3055,0.02,0.02
2025-08-05T18:25:07.028964,client_134025785730608,0,24000,0,121257,10909,110348,0.91,5,5,0.2843,0.02,0.02
2025-08-05T18:25:12.046367,client_134025785730608,0,24000,0,122547,11034,111513,0.91,5,5,0.2973,0.02,0.02
2025-08-05T18:25:17.062402,client_134025785730608,0,24000,0,123827,11158,112669,0.91,5,5,0.2677,0.02,0.02
2025-08-05T18:25:22.081465,client_134025785730608,0,24000,0,125204,11284,113920,0.91,5,5,0.305,0.02,0.02
2025-08-05T18:25:27.100291,client_134025785730608,0,24000,0,126583,11409,115174,0.91,5,5,0.3031,0.02,0.02
2025-08-05T18:25:32.126681,client_134025785730608,0,24000,0,127968,11535,116433,0.91,5,5,0.3083,0.02,0.02
2025-08-05T18:25:37.146001,client_134025785730608,0,24000,0,129364,11661,117703,0.91,5,5,0.3054,0.02,0.02
2025-08-05T18:25:42.165047,client_134025785730608,0,24000,0,130748,11787,118961,0.91,5,5,0.3186,0.02,0.02
2025-08-05T18:25:47.184247,client_134025785730608,0,24000,0,132087,11911,120176,0.91,5,5,0.294,0.02,0.02
2025-08-05T18:25:52.211629,client_134025785730608,0,24000,0,133318,12037,121281,0.91,5,5,0.2611,0.02,0.02
2025-08-05T18:25:57.229505,client_134025785730608,0,24000,0,134564,12162,122402,0.91,5,5,0.2533,0.02,0.02
2025-08-05T18:26:02.246643,client_134025785730608,0,24000,0,135789,12288,123501,0.91,5,5,0.2852,0.02,0.02
2025-08-05T18:26:07.263830,client_134025785730608,0,24000,0,137027,12413,124614,0.909,5,5,0.2714,0.02,0.02
2025-08-05T18:26:12.282534,client_134025785730608,4872,24000,0,138301,12537,125764,0.909,5,5,0.2987,0.02,0.02
2025-08-05T18:26:17.304220,client_134025785730608,0,24000,0,139463,12663,126800,0.909,5,5,0.2482,0.02,0.02
2025-08-05T18:26:22.322913,client_134025785730608,0,24000,0,140663,12788,127875,0.909,5,5,0.2768,0.02,0.02
2025-08-05T18:26:27.340140,client_134025785730608,6090,24000,0,141866,12913,128953,0.909,5,5,0.2575,0.02,0.02
2025-08-05T18:26:32.369644,client_134025785730608,0,24000,0,143089,13039,130050,0.909,5,5,0.263,0.02,0.02
2025-08-05T18:26:37.386115,client_134025785730608,0,24000,0,144290,13165,131125,0.909,5,5,0.2608,0.02,0.02
2025-08-05T18:26:42.407132,client_134025785730608,0,24000,0,145532,13289,132243,0.909,5,5,0.3043,0.02,0.02
2025-08-05T18:26:47.427606,client_134025785730608,0,24000,0,146812,13414,133398,0.909,5,5,0.2993,0.02,0.02
2025-08-05T18:26:52.451011,client_134025785730608,0,24000,0,148035,13539,134496,0.909,5,5,0.2721,0.02,0.02
2025-08-05T18:26:57.477483,client_134025785730608,0,24000,0,149296,13665,135631,0.908,5,5,0.2894,0.02,0.02
2025-08-05T18:27:02.495133,client_134025785730608,0,24000,0,150529,13791,136738,0.908,5,5,0.2591,0.02,0.02
2025-08-05T18:27:07.515991,client_134025785730608,0,24000,0,151790,13916,137874,0.908,5,5,0.2649,0.02,0.02
2025-08-05T18:27:12.543050,client_134025785730608,0,24000,0,152948,14041,138907,0.908,5,5,0.2572,0.02,0.02
2025-08-05T18:27:17.566728,client_134025785730608,1218,24000,0,154109,14166,139943,0.908,5,5,0.2572,0.02,0.02
2025-08-05T18:27:22.587691,client_134025785730608,0,24000,0,155275,14292,140983,0.908,5,5,0.2575,0.02,0.02
2025-08-05T18:27:27.616916,client_134025785730608,0,24000,0,156476,14417,142059,0.908,5,5,0.2801,0.02,0.02
2025-08-05T18:27:32.640887,client_134025785730608,0,24000,0,157921,14543,143378,0.908,5,5,0.3501,0.02,0.02
2025-08-05T18:27:37.666769,client_134025785730608,6463,24000,0,159385,14668,144717,0.908,5,5,0.3109,0.02,0.02
2025-08-05T18:27:42.691581,client_134025785730608,0,24000,0,160586,14779,145807,0.908,5,5,0.2955,0.02,0.02
2025-08-05T18:27:47.713316,client_134025785730608,0,24000,0,160586,14779,145807,0.908,5,5,0.0,0.02,0.02
2025-08-05T18:27:52.741600,client_134025785730608,0,24000,0,160586,14779,145807,0.908,5,5,0.0,0.02,0.02
2025-08-05T18:27:57.767146,client_134025785730608,0,24000,0,160586,14779,145807,0.908,5,5,0.0,0.02,0.02
2025-08-05T18:28:02.800727,client_134025785730608,0,24000,0,160586,14779,145807,0.908,5,5,0.0,0.02,0.02
2025-08-05T18:28:07.828142,client_134025785730608,0,24000,0,160586,14779,145807,0.908,5,5,0.0,0.02,0.02
