timestamp,client_id,buffer_size_bytes,max_buffer_size_bytes,buffer_overflows,packets_total,packets_complete,packets_fragmented,fragmentation_rate,streams_active,streams_max_concurrent,throughput_mbps,avg_processing_time_ms,avg_buffer_wait_ms
2025-08-05T19:13:36.777992,client_134025890526176,0,43249,0,48610,4216,44394,0.913,5,5,0.3298,0.02,0.02
2025-08-05T19:13:41.786368,client_134025890526176,0,43249,0,50092,4341,45751,0.913,5,5,0.3354,0.02,0.02
2025-08-05T19:13:46.794938,client_134025890526176,0,43249,0,51608,4465,47143,0.913,5,5,0.3362,0.02,0.02
2025-08-05T19:13:51.804733,client_134025890526176,0,43249,0,53096,4590,48506,0.914,5,5,0.3234,0.02,0.02
2025-08-05T19:13:56.813438,client_134025890526176,0,43249,0,54597,4716,49881,0.914,5,5,0.3295,0.02,0.02
2025-08-05T19:14:01.822563,client_134025890526176,0,43249,0,55943,4839,51104,0.914,5,5,0.2948,0.02,0.02
2025-08-05T19:14:06.831514,client_134025890526176,0,43249,0,57303,4964,52339,0.913,5,5,0.29,0.02,0.02
2025-08-05T19:14:11.842253,client_134025890526176,0,43249,0,58615,5089,53526,0.913,5,5,0.2773,0.02,0.02
2025-08-05T19:14:16.852953,client_134025890526176,0,43249,0,59895,5214,54681,0.913,5,5,0.2805,0.02,0.02
2025-08-05T19:14:21.863590,client_134025890526176,0,43249,0,61173,5338,55835,0.913,5,5,0.2824,0.02,0.02
2025-08-05T19:14:26.874782,client_134025890526176,0,43249,0,62449,5463,56986,0.913,5,5,0.268,0.02,0.02
2025-08-05T19:14:31.885299,client_134025890526176,0,43249,0,63727,5589,58138,0.912,5,5,0.2758,0.02,0.02
2025-08-05T19:14:36.894614,client_134025890526176,0,43249,0,64993,5713,59280,0.912,5,5,0.2759,0.02,0.02
2025-08-05T19:14:41.903851,client_134025890526176,0,43249,0,66270,5838,60432,0.912,5,5,0.2786,0.02,0.02
2025-08-05T19:14:46.912549,client_134025890526176,0,43249,0,67544,5963,61581,0.912,5,5,0.276,0.02,0.02
2025-08-05T19:14:51.922416,client_134025890526176,7308,43249,0,68813,6087,62726,0.912,5,5,0.2791,0.02,0.02
2025-08-05T19:14:56.935835,client_134025890526176,0,43249,0,70083,6212,63871,0.911,5,5,0.2757,0.02,0.02
2025-08-05T19:15:01.948194,client_134025890526176,0,43249,0,71356,6337,65019,0.911,5,5,0.2723,0.02,0.02
2025-08-05T19:15:06.959223,client_134025890526176,0,43249,0,72633,6462,66171,0.911,5,5,0.2942,0.02,0.02
2025-08-05T19:15:11.972181,client_134025890526176,0,43249,0,73900,6586,67314,0.911,5,5,0.2792,0.02,0.02
2025-08-05T19:15:16.985413,client_134025890526176,0,43249,0,75181,6711,68470,0.911,5,5,0.2769,0.02,0.02
2025-08-05T19:15:21.999046,client_134025890526176,0,43249,0,76465,6836,69629,0.911,5,5,0.2723,0.02,0.02
2025-08-05T19:15:27.011541,client_134025890526176,0,43249,0,77749,6961,70788,0.91,5,5,0.2804,0.02,0.02
2025-08-05T19:15:32.023644,client_134025890526176,0,43249,0,79034,7086,71948,0.91,5,5,0.2828,0.02,0.02
2025-08-05T19:15:37.036164,client_134025890526176,0,43249,0,80320,7211,73109,0.91,5,5,0.2954,0.02,0.02
2025-08-05T19:15:42.047674,client_134025890526176,0,43249,0,81602,7336,74266,0.91,5,5,0.2883,0.02,0.02
2025-08-05T19:15:47.061158,client_134025890526176,6090,43249,0,82879,7460,75419,0.91,5,5,0.2822,0.02,0.02
2025-08-05T19:15:52.132025,client_134025890526176,0,43249,0,84124,7583,76541,0.91,5,5,0.2779,0.02,0.02
2025-08-05T19:15:57.147874,client_134025890526176,0,43249,0,85360,7710,77650,0.91,5,5,0.2698,0.02,0.02
2025-08-05T19:16:02.163169,client_134025890526176,6090,43249,0,86589,7835,78754,0.91,5,5,0.2707,0.02,0.02
2025-08-05T19:16:07.176871,client_134025890526176,0,43249,0,87803,7960,79843,0.909,5,5,0.2747,0.02,0.02
2025-08-05T19:16:12.189929,client_134025890526176,0,43249,0,89024,8085,80939,0.909,5,5,0.2758,0.02,0.02
2025-08-05T19:16:17.204457,client_134025890526176,0,43249,0,90258,8211,82047,0.909,5,5,0.2715,0.02,0.02
2025-08-05T19:16:22.218164,client_134025890526176,0,43249,0,91485,8335,83150,0.909,5,5,0.2703,0.02,0.02
2025-08-05T19:16:27.232103,client_134025890526176,0,43249,0,92846,8460,84386,0.909,5,5,0.3086,0.02,0.02
2025-08-05T19:16:32.246762,client_134025890526176,0,43249,0,94131,8585,85546,0.909,5,5,0.2852,0.02,0.02
2025-08-05T19:16:37.265634,client_134025890526176,0,43249,0,95396,8709,86687,0.909,5,5,0.2736,0.02,0.02
2025-08-05T19:16:42.282786,client_134025890526176,0,43249,0,96631,8834,87797,0.909,5,5,0.2734,0.02,0.02
2025-08-05T19:16:47.300989,client_134025890526176,0,43249,0,97879,8958,88921,0.908,5,5,0.2738,0.02,0.02
2025-08-05T19:16:52.312473,client_134025890526176,0,43249,0,99323,9083,90240,0.909,5,5,0.3218,0.02,0.02
2025-08-05T19:16:57.330096,client_134025890526176,0,43249,0,100748,9208,91540,0.909,5,5,0.3153,0.02,0.02
2025-08-05T19:17:02.347183,client_134025890526176,0,43249,0,102162,9333,92829,0.909,5,5,0.3273,0.02,0.02
2025-08-05T19:17:07.362106,client_134025890526176,0,43249,0,103586,9458,94128,0.909,5,5,0.3133,0.02,0.02
2025-08-05T19:17:12.380976,client_134025890526176,2436,43249,0,104978,9581,95397,0.909,5,5,0.3143,0.02,0.02
2025-08-05T19:17:17.397660,client_134025890526176,0,43249,0,106391,9706,96685,0.909,5,5,0.3104,0.02,0.02
2025-08-05T19:17:22.415634,client_134025890526176,0,43249,0,107792,9831,97961,0.909,5,5,0.309,0.02,0.02
2025-08-05T19:17:27.433167,client_134025890526176,0,43249,0,109210,9956,99254,0.909,5,5,0.3133,0.02,0.02
2025-08-05T19:17:32.451226,client_134025890526176,0,43249,0,110631,10084,100547,0.909,5,5,0.3061,0.02,0.02
2025-08-05T19:17:37.469591,client_134025890526176,0,43249,0,112080,10212,101868,0.909,5,5,0.3206,0.02,0.02
2025-08-05T19:17:42.489085,client_134025890526176,0,43249,0,113666,10337,103329,0.909,5,5,0.349,0.02,0.02
2025-08-05T19:17:47.507037,client_134025890526176,0,43249,0,115158,10463,104695,0.909,5,5,0.324,0.02,0.02
2025-08-05T19:17:52.527853,client_134025890526176,0,43249,0,116631,10588,106043,0.909,5,5,0.3236,0.02,0.02
2025-08-05T19:17:57.552631,client_134025890526176,0,43249,0,118127,10714,107413,0.909,5,5,0.3279,0.02,0.02
2025-08-05T19:18:02.574480,client_134025890526176,0,43249,0,119592,10839,108753,0.909,5,5,0.3246,0.02,0.02
2025-08-05T19:18:07.592535,client_134025890526176,0,43249,0,121073,10964,110109,0.909,5,5,0.3364,0.02,0.02
2025-08-05T19:18:12.613304,client_134025890526176,0,43249,0,122552,11089,111463,0.91,5,5,0.3156,0.02,0.02
2025-08-05T19:18:17.633521,client_134025890526176,0,43249,0,124024,11215,112809,0.91,5,5,0.3368,0.02,0.02
2025-08-05T19:18:22.654485,client_134025890526176,0,43249,0,125483,11340,114143,0.91,5,5,0.2953,0.02,0.02
2025-08-05T19:18:27.676195,client_134025890526176,0,43249,0,126956,11465,115491,0.91,5,5,0.3234,0.02,0.02
2025-08-05T19:18:32.699594,client_134025890526176,11287,43249,0,128411,11588,116823,0.91,5,5,0.3372,0.02,0.02
2025-08-05T19:18:37.720459,client_134025890526176,7308,43249,0,129831,11713,118118,0.91,5,5,0.3168,0.02,0.02
2025-08-05T19:18:42.743213,client_134025890526176,0,43249,0,131255,11838,119417,0.91,5,5,0.3356,0.02,0.02
2025-08-05T19:18:47.762043,client_134025890526176,0,43249,0,132725,11964,120761,0.91,5,5,0.3289,0.02,0.02
2025-08-05T19:18:52.784470,client_134025890526176,0,43249,0,134198,12089,122109,0.91,5,5,0.3146,0.02,0.02
2025-08-05T19:18:57.805926,client_134025890526176,13398,43249,0,135662,12213,123449,0.91,5,5,0.329,0.02,0.02
2025-08-05T19:19:02.831513,client_134025890526176,0,43249,0,137142,12339,124803,0.91,5,5,0.3388,0.02,0.02
2025-08-05T19:19:07.851919,client_134025890526176,15375,43249,0,138631,12463,126168,0.91,5,5,0.3419,0.02,0.02
2025-08-05T19:19:12.874675,client_134025890526176,0,43249,0,140057,12588,127469,0.91,5,5,0.3329,0.02,0.02
2025-08-05T19:19:17.897619,client_134025890526176,0,43249,0,141527,12714,128813,0.91,5,5,0.3314,0.02,0.02
2025-08-05T19:19:22.916014,client_134025890526176,0,43249,0,143001,12839,130162,0.91,5,5,0.3318,0.02,0.02
2025-08-05T19:19:27.939782,client_134025890526176,0,43249,0,144496,12965,131531,0.91,5,5,0.3186,0.02,0.02
2025-08-05T19:19:32.963794,client_134025890526176,0,43249,0,145973,13090,132883,0.91,5,5,0.3282,0.02,0.02
2025-08-05T19:19:37.987068,client_134025890526176,0,43249,0,147449,13214,134235,0.91,5,5,0.3263,0.02,0.02
2025-08-05T19:19:43.008704,client_134025890526176,0,43249,0,148910,13339,135571,0.91,5,5,0.3036,0.02,0.02
2025-08-05T19:19:48.030991,client_134025890526176,0,43249,0,150397,13465,136932,0.91,5,5,0.339,0.02,0.02
2025-08-05T19:19:53.056990,client_134025890526176,0,43249,0,151805,13589,138216,0.91,5,5,0.3179,0.02,0.02
2025-08-05T19:19:58.081536,client_134025890526176,0,43249,0,153233,13713,139520,0.911,5,5,0.3209,0.02,0.02
2025-08-05T19:20:03.104859,client_134025890526176,0,43249,0,154714,13839,140875,0.911,5,5,0.3151,0.02,0.02
2025-08-05T19:20:08.130721,client_134025890526176,0,43249,0,156188,13964,142224,0.911,5,5,0.3237,0.02,0.02
2025-08-05T19:20:13.154891,client_134025890526176,0,43249,0,157678,14089,143589,0.911,5,5,0.3261,0.02,0.02
2025-08-05T19:20:18.182514,client_134025890526176,0,43249,0,159189,14215,144974,0.911,5,5,0.3342,0.02,0.02
2025-08-05T19:20:23.208068,client_134025890526176,7652,43249,0,160696,14340,146356,0.911,5,5,0.3344,0.02,0.02
2025-08-05T19:20:28.235832,client_134025890526176,0,43249,0,162182,14465,147717,0.911,5,5,0.3311,0.02,0.02
2025-08-05T19:20:33.261609,client_134025890526176,0,43249,0,163663,14590,149073,0.911,5,5,0.3231,0.02,0.02
2025-08-05T19:20:38.288437,client_134025890526176,0,43249,0,165152,14716,150436,0.911,5,5,0.3219,0.02,0.02
2025-08-05T19:20:43.317151,client_134025890526176,0,43249,0,166641,14841,151800,0.911,5,5,0.32,0.02,0.02
2025-08-05T19:20:48.344939,client_134025890526176,0,43249,0,168143,14967,153176,0.911,5,5,0.3207,0.02,0.02
2025-08-05T19:20:53.371916,client_134025890526176,0,43249,0,169604,15093,154511,0.911,5,5,0.3341,0.02,0.02
2025-08-05T19:20:58.399989,client_134025890526176,0,43249,0,171087,15219,155868,0.911,5,5,0.3219,0.02,0.02
2025-08-05T19:21:03.425436,client_134025890526176,0,43249,0,172565,15345,157220,0.911,5,5,0.3196,0.02,0.02
2025-08-05T19:21:08.451182,client_134025890526176,0,43249,0,174001,15469,158532,0.911,5,5,0.308,0.02,0.02
2025-08-05T19:21:13.478182,client_134025890526176,0,43249,0,175424,15595,159829,0.911,5,5,0.3285,0.02,0.02
2025-08-05T19:21:18.505552,client_134025890526176,0,43249,0,176902,15721,161181,0.911,5,5,0.35,0.02,0.02
2025-08-05T19:21:23.533750,client_134025890526176,0,43249,0,178375,15846,162529,0.911,5,5,0.3298,0.02,0.02
2025-08-05T19:21:28.558900,client_134025890526176,0,43249,0,179535,15944,163591,0.911,5,5,0.2955,0.02,0.02
2025-08-05T19:21:33.589827,client_134025890526176,0,43249,0,179535,15944,163591,0.911,5,5,0.0,0.02,0.02
2025-08-05T19:21:38.617477,client_134025890526176,0,43249,0,179535,15944,163591,0.911,5,5,0.0,0.02,0.02
2025-08-05T19:21:43.642867,client_134025890526176,0,43249,0,179535,15944,163591,0.911,5,5,0.0,0.02,0.02
2025-08-05T19:21:48.675160,client_134025890526176,0,43249,0,179535,15944,163591,0.911,5,5,0.0,0.02,0.02
2025-08-05T19:21:53.709160,client_134025890526176,0,43249,0,179535,15944,163591,0.911,5,5,0.0,0.02,0.02
