timestamp,client_id,buffer_size_bytes,max_buffer_size_bytes,buffer_overflows,packets_total,packets_complete,packets_fragmented,fragmentation_rate,streams_active,streams_max_concurrent,throughput_mbps,avg_processing_time_ms,avg_buffer_wait_ms
2025-08-05T19:12:57.940453,client_134025745853344,0,34292,0,33454,2834,30620,0.915,5,5,0.3067,0.02,0.02
2025-08-05T19:13:02.946887,client_134025745853344,0,34292,0,34857,2958,31899,0.915,5,5,0.3228,0.02,0.02
2025-08-05T19:13:07.953411,client_134025745853344,0,34292,0,36273,3084,33189,0.915,5,5,0.3174,0.02,0.02
2025-08-05T19:13:12.959667,client_134025745853344,0,34292,0,37663,3209,34454,0.915,5,5,0.2988,0.02,0.02
2025-08-05T19:13:17.966273,client_134025745853344,0,34292,0,39002,3334,35668,0.915,5,5,0.3039,0.02,0.02
2025-08-05T19:13:22.973383,client_134025745853344,0,34292,0,40392,3459,36933,0.914,5,5,0.3162,0.02,0.02
2025-08-05T19:13:27.979942,client_134025745853344,0,34292,0,41808,3585,38223,0.914,5,5,0.3105,0.02,0.02
2025-08-05T19:13:32.987146,client_134025745853344,0,34292,0,43155,3709,39446,0.914,5,5,0.2976,0.02,0.02
2025-08-05T19:13:37.994995,client_134025745853344,0,34292,0,44586,3835,40751,0.914,5,5,0.3147,0.02,0.02
2025-08-05T19:13:43.001523,client_134025745853344,0,34292,0,46122,3961,42161,0.914,5,5,0.3354,0.02,0.02
2025-08-05T19:13:48.009506,client_134025745853344,0,34292,0,47636,4085,43551,0.914,5,5,0.3335,0.02,0.02
2025-08-05T19:13:53.018618,client_134025745853344,0,34292,0,49146,4211,44935,0.914,5,5,0.3341,0.02,0.02
2025-08-05T19:13:58.027486,client_134025745853344,9744,34292,0,50622,4336,46286,0.914,5,5,0.3287,0.02,0.02
2025-08-05T19:14:03.035796,client_134025745853344,0,34292,0,51985,4461,47524,0.914,5,5,0.3011,0.02,0.02
2025-08-05T19:14:08.046714,client_134025745853344,0,34292,0,53346,4587,48759,0.914,5,5,0.2892,0.02,0.02
2025-08-05T19:14:13.055756,client_134025745853344,0,34292,0,54638,4712,49926,0.914,5,5,0.2813,0.02,0.02
2025-08-05T19:14:18.066054,client_134025745853344,0,34292,0,55927,4837,51090,0.914,5,5,0.2814,0.02,0.02
2025-08-05T19:14:23.076256,client_134025745853344,0,34292,0,57220,4962,52258,0.913,5,5,0.2976,0.02,0.02
2025-08-05T19:14:28.085420,client_134025745853344,0,34292,0,58512,5088,53424,0.913,5,5,0.283,0.02,0.02
2025-08-05T19:14:33.094978,client_134025745853344,0,34292,0,59804,5214,54590,0.913,5,5,0.2908,0.02,0.02
2025-08-05T19:14:38.105198,client_134025745853344,0,34292,0,61073,5338,55735,0.913,5,5,0.2771,0.02,0.02
2025-08-05T19:14:43.114707,client_134025745853344,0,34292,0,62366,5464,56902,0.912,5,5,0.2715,0.02,0.02
2025-08-05T19:14:48.126022,client_134025745853344,0,34292,0,63644,5589,58055,0.912,5,5,0.2774,0.02,0.02
2025-08-05T19:14:53.139111,client_134025745853344,0,34292,0,64923,5714,59209,0.912,5,5,0.277,0.02,0.02
2025-08-05T19:14:58.149379,client_134025745853344,0,34292,0,66207,5839,60368,0.912,5,5,0.2897,0.02,0.02
2025-08-05T19:15:03.159341,client_134025745853344,0,34292,0,67500,5965,61535,0.912,5,5,0.2848,0.02,0.02
2025-08-05T19:15:08.170013,client_134025745853344,0,34292,0,68796,6091,62705,0.911,5,5,0.2904,0.02,0.02
2025-08-05T19:15:13.181963,client_134025745853344,0,34292,0,70075,6216,63859,0.911,5,5,0.2942,0.02,0.02
2025-08-05T19:15:18.194379,client_134025745853344,0,34292,0,71366,6342,65024,0.911,5,5,0.2737,0.02,0.02
2025-08-05T19:15:23.206768,client_134025745853344,0,34292,0,72654,6467,66187,0.911,5,5,0.2737,0.02,0.02
2025-08-05T19:15:28.219554,client_134025745853344,0,34292,0,73955,6593,67362,0.911,5,5,0.2817,0.02,0.02
2025-08-05T19:15:33.231217,client_134025745853344,0,34292,0,75250,6718,68532,0.911,5,5,0.2834,0.02,0.02
2025-08-05T19:15:38.244854,client_134025745853344,0,34292,0,76549,6844,69705,0.911,5,5,0.2898,0.02,0.02
2025-08-05T19:15:43.256690,client_134025745853344,0,34292,0,77845,6970,70875,0.91,5,5,0.2954,0.02,0.02
2025-08-05T19:15:48.269722,client_134025745853344,0,34292,0,79129,7095,72034,0.91,5,5,0.2827,0.02,0.02
2025-08-05T19:15:53.285119,client_134025745853344,0,34292,0,80373,7220,73153,0.91,5,5,0.2548,0.02,0.02
2025-08-05T19:15:58.299562,client_134025745853344,0,34292,0,81600,7346,74254,0.91,5,5,0.2635,0.02,0.02
2025-08-05T19:16:03.313910,client_134025745853344,0,34292,0,82836,7472,75364,0.91,5,5,0.2652,0.02,0.02
2025-08-05T19:16:08.329784,client_134025745853344,0,34292,0,84055,7597,76458,0.91,5,5,0.2714,0.02,0.02
2025-08-05T19:16:13.345469,client_134025745853344,0,34292,0,85268,7721,77547,0.909,5,5,0.2713,0.02,0.02
2025-08-05T19:16:18.358234,client_134025745853344,0,34292,0,86502,7847,78655,0.909,5,5,0.2739,0.02,0.02
2025-08-05T19:16:23.371517,client_134025745853344,0,34292,0,87775,7972,79803,0.909,5,5,0.2952,0.02,0.02
2025-08-05T19:16:28.385594,client_134025745853344,0,34292,0,89135,8098,81037,0.909,5,5,0.3049,0.02,0.02
2025-08-05T19:16:33.397488,client_134025745853344,0,34292,0,90409,8222,82187,0.909,5,5,0.2795,0.02,0.02
2025-08-05T19:16:38.413698,client_134025745853344,0,34292,0,91660,8347,83313,0.909,5,5,0.2769,0.02,0.02
2025-08-05T19:16:43.428757,client_134025745853344,0,34292,0,92954,8474,84480,0.909,5,5,0.2687,0.02,0.02
2025-08-05T19:16:48.445725,client_134025745853344,0,34292,0,94247,8599,85648,0.909,5,5,0.2792,0.02,0.02
2025-08-05T19:16:53.459851,client_134025745853344,3654,34292,0,95713,8724,86989,0.909,5,5,0.3345,0.02,0.02
2025-08-05T19:16:58.480200,client_134025745853344,0,34292,0,97141,8851,88290,0.909,5,5,0.3129,0.02,0.02
2025-08-05T19:17:03.496580,client_134025745853344,6090,34292,0,98564,8977,89587,0.909,5,5,0.3106,0.02,0.02
2025-08-05T19:17:08.514586,client_134025745853344,0,34292,0,99990,9103,90887,0.909,5,5,0.3164,0.02,0.02
2025-08-05T19:17:13.532102,client_134025745853344,0,34292,0,101411,9228,92183,0.909,5,5,0.3283,0.02,0.02
2025-08-05T19:17:18.549248,client_134025745853344,8820,34292,0,102807,9350,93457,0.909,5,5,0.312,0.02,0.02
2025-08-05T19:17:23.565409,client_134025745853344,0,42604,0,104218,9477,94741,0.909,5,5,0.319,0.02,0.02
2025-08-05T19:17:28.583712,client_134025745853344,0,42604,0,105651,9603,96048,0.909,5,5,0.3071,0.02,0.02
2025-08-05T19:17:33.600757,client_134025745853344,0,42604,0,107069,9728,97341,0.909,5,5,0.3306,0.02,0.02
2025-08-05T19:17:38.617249,client_134025745853344,0,42604,0,108535,9853,98682,0.909,5,5,0.3204,0.02,0.02
2025-08-05T19:17:43.636831,client_134025745853344,0,42604,0,110120,9978,100142,0.909,5,5,0.3481,0.02,0.02
2025-08-05T19:17:48.659114,client_134025745853344,0,42604,0,111586,10104,101482,0.909,5,5,0.3164,0.02,0.02
2025-08-05T19:17:53.679480,client_134025745853344,0,42604,0,113066,10229,102837,0.91,5,5,0.3229,0.02,0.02
2025-08-05T19:17:58.697059,client_134025745853344,9779,42604,0,114525,10354,104171,0.91,5,5,0.3182,0.02,0.02
2025-08-05T19:18:03.716789,client_134025745853344,0,42604,0,116011,10480,105531,0.91,5,5,0.3232,0.02,0.02
2025-08-05T19:18:08.733916,client_134025745853344,0,42604,0,117475,10605,106870,0.91,5,5,0.3238,0.02,0.02
2025-08-05T19:18:13.752010,client_134025745853344,0,42604,0,118955,10730,108225,0.91,5,5,0.3389,0.02,0.02
2025-08-05T19:18:18.770423,client_134025745853344,0,42604,0,120387,10855,109532,0.91,5,5,0.3203,0.02,0.02
2025-08-05T19:18:23.790225,client_134025745853344,0,42604,0,121850,10980,110870,0.91,5,5,0.329,0.02,0.02
2025-08-05T19:18:28.808158,client_134025745853344,0,42604,0,123315,11105,112210,0.91,5,5,0.3207,0.02,0.02
2025-08-05T19:18:33.829157,client_134025745853344,0,42604,0,124777,11229,113548,0.91,5,5,0.3227,0.02,0.02
2025-08-05T19:18:38.848994,client_134025745853344,0,42604,0,126207,11355,114852,0.91,5,5,0.3085,0.02,0.02
2025-08-05T19:18:43.863833,client_134025745853344,0,42604,0,127615,11478,116137,0.91,5,5,0.3365,0.02,0.02
2025-08-05T19:18:48.885452,client_134025745853344,7308,42604,0,129048,11603,117445,0.91,5,5,0.3334,0.02,0.02
2025-08-05T19:18:53.904146,client_134025745853344,0,42604,0,130513,11729,118784,0.91,5,5,0.3127,0.02,0.02
2025-08-05T19:18:58.926718,client_134025745853344,0,42604,0,131988,11854,120134,0.91,5,5,0.3248,0.02,0.02
2025-08-05T19:19:03.953781,client_134025745853344,0,42604,0,133453,11978,121475,0.91,5,5,0.3206,0.02,0.02
2025-08-05T19:19:08.975034,client_134025745853344,0,42604,0,134954,12105,122849,0.91,5,5,0.3228,0.02,0.02
2025-08-05T19:19:13.997092,client_134025745853344,0,42604,0,136376,12228,124148,0.91,5,5,0.3441,0.02,0.02
2025-08-05T19:19:19.020446,client_134025745853344,0,42604,0,137850,12354,125496,0.91,5,5,0.3206,0.02,0.02
2025-08-05T19:19:24.044007,client_134025745853344,0,42604,0,139310,12478,126832,0.91,5,5,0.3148,0.02,0.02
2025-08-05T19:19:29.068716,client_134025745853344,0,42604,0,140792,12604,128188,0.91,5,5,0.3126,0.02,0.02
2025-08-05T19:19:34.094154,client_134025745853344,0,42604,0,142265,12729,129536,0.911,5,5,0.3257,0.02,0.02
2025-08-05T19:19:39.115438,client_134025745853344,0,42604,0,143760,12855,130905,0.911,5,5,0.3452,0.02,0.02
2025-08-05T19:19:44.140068,client_134025745853344,7308,42604,0,145191,12979,132212,0.911,5,5,0.3665,0.02,0.02
2025-08-05T19:19:49.167041,client_134025745853344,0,42604,0,146614,13104,133510,0.911,5,5,0.3221,0.02,0.02
2025-08-05T19:19:54.193519,client_134025745853344,0,42604,0,148042,13228,134814,0.911,5,5,0.3149,0.02,0.02
2025-08-05T19:19:59.220674,client_134025745853344,0,42604,0,149479,13352,136127,0.911,5,5,0.3282,0.02,0.02
2025-08-05T19:20:04.244631,client_134025745853344,0,42604,0,150939,13477,137462,0.911,5,5,0.3265,0.02,0.02
2025-08-05T19:20:09.269405,client_134025745853344,10962,42604,0,152425,13602,138823,0.911,5,5,0.3384,0.02,0.02
2025-08-05T19:20:14.295048,client_134025745853344,0,42604,0,153917,13728,140189,0.911,5,5,0.3263,0.02,0.02
2025-08-05T19:20:19.319468,client_134025745853344,17052,42604,0,155420,13853,141567,0.911,5,5,0.3332,0.02,0.02
2025-08-05T19:20:24.346764,client_134025745853344,0,42604,0,156909,13979,142930,0.911,5,5,0.3321,0.02,0.02
2025-08-05T19:20:29.372930,client_134025745853344,0,42604,0,158415,14105,144310,0.911,5,5,0.3343,0.02,0.02
2025-08-05T19:20:34.395029,client_134025745853344,0,42604,0,159897,14230,145667,0.911,5,5,0.3318,0.02,0.02
2025-08-05T19:20:39.421156,client_134025745853344,0,42604,0,161364,14354,147010,0.911,5,5,0.3299,0.02,0.02
2025-08-05T19:20:44.447618,client_134025745853344,0,42604,0,162846,14479,148367,0.911,5,5,0.3274,0.02,0.02
2025-08-05T19:20:49.474588,client_134025745853344,0,42604,0,164340,14605,149735,0.911,5,5,0.3456,0.02,0.02
2025-08-05T19:20:54.499657,client_134025745853344,0,42604,0,165778,14731,151047,0.911,5,5,0.3115,0.02,0.02
2025-08-05T19:20:59.525218,client_134025745853344,0,42604,0,167243,14856,152387,0.911,5,5,0.3138,0.02,0.02
2025-08-05T19:21:04.549642,client_134025745853344,0,42604,0,168686,14981,153705,0.911,5,5,0.3259,0.02,0.02
2025-08-05T19:21:09.574818,client_134025745853344,0,42604,0,170094,15105,154989,0.911,5,5,0.2942,0.02,0.02
2025-08-05T19:21:14.600709,client_134025745853344,0,42604,0,171526,15231,156295,0.911,5,5,0.3467,0.02,0.02
2025-08-05T19:21:19.626104,client_134025745853344,0,42604,0,172984,15356,157628,0.911,5,5,0.3301,0.02,0.02
2025-08-05T19:21:24.656878,client_134025745853344,0,42604,0,174477,15481,158996,0.911,5,5,0.3429,0.02,0.02
2025-08-05T19:21:29.687188,client_134025745853344,0,42604,0,175958,15606,160352,0.911,5,5,0.3297,0.02,0.02
2025-08-05T19:21:34.724659,client_134025745853344,0,42604,0,177429,15730,161699,0.911,5,5,0.3303,0.02,0.02
2025-08-05T19:21:39.755622,client_134025745853344,0,42604,0,178605,15829,162776,0.911,5,5,0.3041,0.02,0.02
2025-08-05T19:21:44.789751,client_134025745853344,0,42604,0,178605,15829,162776,0.911,5,5,0.0,0.02,0.02
2025-08-05T19:21:49.813209,client_134025745853344,0,42604,0,178605,15829,162776,0.911,5,5,0.0,0.02,0.02
2025-08-05T19:21:54.838169,client_134025745853344,0,42604,0,178605,15829,162776,0.911,5,5,0.0,0.02,0.02
2025-08-05T19:21:59.867744,client_134025745853344,0,42604,0,178605,15829,162776,0.911,5,5,0.0,0.02,0.02
2025-08-05T19:22:04.894449,client_134025745853344,0,42604,0,178605,15829,162776,0.911,5,5,0.0,0.02,0.02
